length,b1,nbar,colless,sackin,treeness,simulated
1.0426337586920600,44.165742998831300,11.735632183908000,0.18030095759233900,11.735632183908000,0.29382258918512600,0
0.2750691912334600,38.15535933215470,13.25287356321840,0.2240766073871410,13.25287356321840,0.31018856534678700,0
0.19103471851742800,39.38945024124560,14.71264367816090,0.26210670314637500,14.71264367816090,0.23146478308597100,0
0.2748995866836410,41.97512060952470,12.850574712643700,0.2106703146374830,12.850574712643700,0.26393695995462500,0
0.19322680921210000,41.31834960275370,13.758620689655200,0.2322845417236660,13.758620689655200,0.19978615160179600,0
0.18065907203971800,41.60885076825480,12.839080459770100,0.21203830369357000,12.839080459770100,0.3111032085435910,0
0.19236658112705600,39.69319420259820,13.494252873563200,0.22489740082079300,13.494252873563200,0.2291568413028050,0
0.3267824020352100,39.624326958731,12.011494252873600,0.1950752393980850,12.011494252873600,0.2719176175999030,0
0.3677923579875590,38.47273965714370,12.64367816091950,0.212311901504788,12.64367816091950,0.27612760285490800,0
0.33544136415790800,38.93756839565670,12.79310344827590,0.21039671682626500,12.79310344827590,0.2846241067906330,0
0.29064190130653500,39.84214865394400,16.50574712643680,0.3025991792065660,16.50574712643680,0.291384218653402,0
0.3325262432475910,41.01048198727730,13.137931034482800,0.22024623803009600,13.137931034482800,0.3342396778199950,0
0.4950020431806380,43.78107299047700,12.64367816091950,0.20902872777017800,12.64367816091950,0.2858909573318310,0
0.3862957053931240,40.052148653944000,14.229885057471300,0.25006839945280400,14.229885057471300,0.25080444047997600,0
0.2314248562693800,45.229882514286600,13.10344827586210,0.2188782489740080,13.10344827586210,0.2462705994101500,0
0.3949991655160000,36.506841666245700,11.850574712643700,0.19124487004104000,11.850574712643700,0.2599454120050820,0
0.3621945787328620,39.871177607110900,16.2183908045977,0.3045143638850890,16.2183908045977,0.28511336370582100,0
0.1266744009744210,41.82670791111200,13.655172413793100,0.2238030095759230,13.655172413793100,0.2366219898374300,0
1.132564790681880,40.290993625397700,13.390804597701200,0.22188782489740100,13.390804597701200,0.27943544506893000,0
0.2647226583565750,37.657630394425700,13.344827586206900,0.22517099863201100,13.344827586206900,0.2156838922790600,0
0.769335882159155,39.1116724634678,13.540229885057500,0.2325581395348840,13.540229885057500,0.26915899612423100,0
0.7675358570319160,43.60942986751810,10.908045977011500,0.14856361149110800,10.908045977011500,0.2914684871411370,0
1.4108356088994800,39.17679681429680,10.42528735632180,0.14309165526675800,10.42528735632180,0.26586130057292800,0
0.18334056522397400,40.23061019240550,14.448275862069000,0.2569083447332420,14.448275862069000,0.2618696479505130,0
0.28073467721637200,44.72512060952470,13.229885057471300,0.21203830369357000,13.229885057471300,0.3075999473303110,0
0.2605614747187150,39.282624844420200,14.298850574712600,0.2495212038303690,14.298850574712600,0.2614382344063860,0
0.34838305382439800,40.31263864704270,14.333333333333300,0.2459644322845420,14.333333333333300,0.2346407911125200,0
0.3061556469139370,38.008815320610600,14.505747126436800,0.2555403556771550,14.505747126436800,0.24087588558709000,0
0.2436068827573500,39.68111690791230,16.264367816092000,0.29794801641586900,16.264367816092000,0.2512966750325860,0
0.2779485611762520,37.80341643650470,11.850574712643700,0.17537619699042400,11.850574712643700,0.2918947423123050,0
0.2862056017173350,39.35250218929750,13.32183908045980,0.22735978112175100,13.32183908045980,0.2438342746968540,0
0.4915057077387670,36.17094700535100,12.977011494252900,0.21258549931600500,12.977011494252900,0.3011404056820470,0
0.44163094685985800,39.355279339683400,12.402298850574700,0.2021887824897400,12.402298850574700,0.30369000935227900,0
0.4575305031772400,43.612025371429400,12.781609195402300,0.21176470588235300,12.781609195402300,0.2475510547504180,0
0.2495715633085400,38.490993625397700,12.804597701149400,0.21121751025991800,12.804597701149400,0.25380539963795000,0
0.3322605289139620,38.61797775238180,11.448275862069000,0.17400820793433700,11.448275862069000,0.2700319646967210,0
0.2954730238888660,35.023839185634500,14.586206896551700,0.2612859097127220,14.586206896551700,0.3059243352716260,0
0.4025821325740230,39.065134001929300,15.390804597701200,0.279890560875513,15.390804597701200,0.2732652328840310,0
0.4210461218269110,40.786320623820600,12.390804597701200,0.1893296853625170,12.390804597701200,0.2670498265271830,0
0.5012064891677690,37.58786293965830,12.89655172413790,0.213406292749658,12.89655172413790,0.2760677790718930,0
0.5261871192361380,39.368815320610700,14.35632183908050,0.25362517099863200,14.35632183908050,0.296854182394095,0
0.20604384047234800,40.08623172063580,13.011494252873600,0.212311901504788,13.011494252873600,0.2274349247343360,0
0.25418919767000500,36.444204303608300,13.655172413793100,0.23091655266757900,13.655172413793100,0.2518976972697710,0
0.2420174281348790,40.54193347502170,12.540229885057500,0.19781121751026000,12.540229885057500,0.2436053272122360,0
0.4658112825244860,38.81050437229970,14.93103448275860,0.2673050615595080,14.93103448275860,0.24423309353899300,0
0.20849330948923900,41.580822363910600,12.172413793103400,0.1890560875513000,12.172413793103400,0.2662128976157850,0
0.4362607211266470,42.65726346666750,12.275862068965500,0.19370725034199700,12.275862068965500,0.2846168359921410,0
0.39979554413856100,40.46445024124560,14.459770114942500,0.2506155950752390,14.459770114942500,0.3046908468442200,0
0.4385486223302690,41.0009805627759,13.954022988505700,0.24459644322845400,13.954022988505700,0.32563061505822600,0
0.4247897102572990,41.787502189297500,14.448275862069000,0.253077975376197,14.448275862069000,0.2670483961370400,0
0.3721050600446900,40.23226346666750,13.25287356321840,0.2207934336525310,13.25287356321840,0.2465709479511970,0
0.24358644577020400,40.05051743492150,14.0,0.2385772913816690,14.0,0.2376387506352160,0
0.3559446612755550,41.43763864704270,13.32183908045980,0.22681258549931600,13.32183908045980,0.25247473983882700,0
0.2486852356556430,37.520835522630900,13.79310344827590,0.239124487004104,13.79310344827590,0.2700671019817700,0
0.3876618583581410,39.579168855964200,13.64367816091950,0.2339261285909710,13.64367816091950,0.2829632096406100,0
0.29319566160671500,40.01047414487820,10.367816091954000,0.14719562243502100,10.367816091954000,0.26150987627358500,0
0.27312704003142100,39.939009498413500,13.034482758620700,0.21723666210670300,13.034482758620700,0.27580597446176700,0
0.28273477644331000,36.722483290674600,15.79310344827590,0.2922024623803010,15.79310344827590,0.29902877199756800,0
0.34518352229979600,42.87988251428660,12.528735632183900,0.20136798905608800,12.528735632183900,0.30221315934557200,0
0.4447635661813040,40.243339130134500,16.367816091954000,0.30150478796169600,16.367816091954000,0.2771377823939330,0
0.22620190925869900,40.869565053969100,14.25287356321840,0.2352941176470590,14.25287356321840,0.2729644780648340,0
0.4079602340855470,38.777287010375300,11.965517241379300,0.1841313269493840,11.965517241379300,0.2798619403136850,0
0.15663001450024700,36.82962614781750,16.390804597701200,0.3080711354309170,16.390804597701200,0.2355602986420640,0
0.43500030172926,39.19617760711090,17.24137931034480,0.32229822161422700,17.24137931034480,0.21176335962504000,0
0.2605717317183980,41.186448170852200,14.06896551724140,0.2456908344733240,14.06896551724140,0.2638854208646650,0
0.2705552286438080,44.307479916884000,13.218390804597700,0.2238030095759230,13.218390804597700,0.28776952826667900,0
0.27014573126867100,38.49965781145310,14.379310344827600,0.2558139534883720,14.379310344827600,0.2529373432214890,0
0.2608878304715140,36.566054951988200,16.49425287356320,0.3094391244870040,16.49425287356320,0.23901652332589200,0
0.3436167128700950,36.43111690791230,13.586206896551700,0.2314637482900140,13.586206896551700,0.2324798985761650,0
0.21587748897703400,37.102502189297500,14.977011494252900,0.2694938440492480,14.977011494252900,0.24006189175365200,0
0.36076032743581700,40.270755530159600,12.942528735632200,0.20957592339261300,12.942528735632200,0.2771271645787520,0
0.378048878485696,41.004510940444200,17.298850574712600,0.3280437756497950,17.298850574712600,0.26807323566365100,0
0.1382592257239530,37.923971460766800,17.482758620689700,0.3302325581395350,17.482758620689700,0.18550546454157900,0
0.3919107709900250,39.042375576779600,11.413793103448300,0.16935704514363900,11.413793103448300,0.2834946748670180,0
0.42173071193200400,39.802148653944000,13.57471264367820,0.2350205198358410,13.57471264367820,0.2699172010253100,0
0.21014748327645900,38.502140811544900,11.448275862069000,0.1761969904240770,11.448275862069000,0.3181687873807200,0
0.3023919515509720,39.076672463467800,15.827586206896600,0.2880984952120380,15.827586206896600,0.26771475381093300,0
0.2904597530207320,42.6695650539691,11.839080459770100,0.18276333789329700,11.839080459770100,0.26458279500182800,0
0.3154953918783280,42.46761700202100,12.609195402298800,0.2098495212038300,12.609195402298800,0.2938742343298510,0
0.6643362141258670,42.28667246346780,13.79310344827590,0.23310533515731900,13.79310344827590,0.30450426131149600,0
0.9279441875525170,35.17514586107910,15.862068965517200,0.2878248974008210,15.862068965517200,0.32778652277769800,0
0.94600358070215,37.838282150077500,15.310344827586200,0.2763337893296850,15.310344827586200,0.3480960992435510,0
0.38229062715400000,39.30311483751890,11.988505747126400,0.18850889192886500,11.988505747126400,0.29976896473037300,0
0.4033419336356660,43.457263466667500,12.540229885057500,0.2021887824897400,12.540229885057500,0.2596802263916660,0
0.4962199130501400,39.05430531370940,13.586206896551700,0.2325581395348840,13.586206896551700,0.24881192277472300,0
0.6199384120492890,35.968194202598200,11.850574712643700,0.19069767441860500,11.850574712643700,0.25468429044384500,0
0.2656814286520390,39.873974050769400,13.586206896551700,0.23365253077975400,13.586206896551700,0.2759719324101630,0
0.17173936300396300,41.07992643172180,13.827586206896600,0.2399452804377570,13.827586206896600,0.27739303401837900,0
0.17866319315087100,40.17227685907220,14.28735632183910,0.25143638850889200,14.28735632183910,0.24412528108051600,0
0.216071245787804,36.34180621860160,15.367816091954000,0.27879616963064300,15.367816091954000,0.2427579632006390,0
0.13112544945554100,36.31224182164590,12.402298850574700,0.19835841313269500,12.402298850574700,0.2260962636190090,0
0.3857893207926760,42.55026680835510,10.977011494252900,0.1649794801641590,10.977011494252900,0.2517789813164470,0
0.2364925214864560,41.76881532061070,14.988505747126400,0.2692202462380300,14.988505747126400,0.2566476958574860,0
0.2264994006782800,39.62227685907220,16.977011494252900,0.3203830369357050,16.977011494252900,0.2682805789135450,0
0.3248325769868040,40.31048198727730,15.689655172413800,0.2826265389876880,15.689655172413800,0.2497735754276890,0
0.2811148859984460,37.03897405076940,15.06896551724140,0.2722298221614230,15.06896551724140,0.3291513309460200,0
0.4104885057381050,42.26485597735600,10.758620689655200,0.15923392612859100,10.758620689655200,0.28358453812264400,0
0.2740254207656310,40.485474144878200,11.804597701149400,0.17975376196990400,11.804597701149400,0.2287155974096280,0
0.479965248991637,39.94297775238180,13.011494252873600,0.2084815321477430,13.011494252873600,0.2264096536443010,0
0.2800789877716700,39.943374577778600,13.873563218390800,0.2372093023255810,13.873563218390800,0.2444791676529330,0
0.6669973980036500,42.88929681429680,9.816091954022990,0.12640218878249000,9.816091954022990,0.24293802113059100,0
0.715742347063637,40.708670393074400,12.57471264367820,0.20465116279069800,12.57471264367820,0.2913646512551540,0
0.3278229640328020,40.08637791946620,11.471264367816100,0.17181942544459600,11.471264367816100,0.2644067564628790,0
0.2494840854462400,44.17512060952470,11.804597701149400,0.1813953488372090,11.804597701149400,0.2909549683941730,0
0.19719680745762400,40.757842565930800,12.333333333333300,0.19233926128591000,12.333333333333300,0.2425897358312350,0
0.2511373223312160,41.29333913013450,15.28735632183910,0.2774281805745550,15.28735632183910,0.2448346085994140,0
0.3274380461453720,39.95250218929750,14.908045977011500,0.2667578659370730,14.908045977011500,0.29751729248667500,0
0.30757815089331200,42.92988251428660,13.137931034482800,0.2180574555403560,13.137931034482800,0.20766737913171100,0
0.225911267620712,41.893815320610700,13.448275862069000,0.22982216142270900,13.448275862069000,0.2843746642974170,0
0.3460895663962120,40.43360014168840,11.022988505747100,0.16224350205198400,11.022988505747100,0.2717521639986060,0
0.8619271318826750,41.815968650372700,12.448275862069000,0.19945280437756500,12.448275862069000,0.2624188841132550,0
0.7783979060540000,42.24624125874130,11.126436781609200,0.16142270861833100,11.126436781609200,0.2642759925239790,0
0.7121662102635520,41.26881532061070,14.505747126436800,0.2566347469220250,14.505747126436800,0.2554083982179610,0
0.9029216221023330,37.26564071743610,13.471264367816100,0.2292749658002740,13.471264367816100,0.2893030111801660,0
0.2679369841040360,37.01300129608960,10.402298850574700,0.14911080711354300,10.402298850574700,0.24359723982521600,0
0.3284010426363620,41.66996187936590,11.839080459770100,0.1838577291381670,11.839080459770100,0.2678345354872060,0
0.5162517443657740,36.587502189297500,14.839080459770100,0.2667578659370730,14.839080459770100,0.23740580438951000,0
0.6774152319273280,39.225120609524600,13.20689655172410,0.22134062927496600,13.20689655172410,0.2847364542967710,0
1.1325831182719000,41.33338797018330,16.885057471264400,0.31272229822161400,16.885057471264400,0.3367073081121260,0
0.3720977528735540,41.49654918095320,14.091954022988500,0.24459644322845400,14.091954022988500,0.3019956392653900,0
0.2626305045433570,39.9282597650551,13.965517241379300,0.2459644322845420,13.965517241379300,0.2509771972191070,0
0.5232074064585920,42.13548198727730,12.183908045977000,0.19699042407660700,12.183908045977000,0.2947846258318980,0
0.4731231073220220,38.32117760711090,15.563218390804600,0.28837209302325600,15.563218390804600,0.23335099761327600,0
0.31392721711607000,41.273930133334200,12.218390804597700,0.1950752393980850,12.218390804597700,0.2490915306363130,0
0.7667621362771520,40.45168293608700,14.620689655172400,0.25116279069767400,14.620689655172400,0.28545760775305800,0
0.4103630444667960,39.243339130134500,13.528735632183900,0.23337893296853600,13.528735632183900,0.2641212383560060,0
0.3384084351094630,42.3509670884671,10.57471264367820,0.15266757865937100,10.57471264367820,0.3100817943976150,0
0.20959457547845200,39.74965781145320,15.67816091954020,0.2845417236662110,15.67816091954020,0.3227556328080730,0
0.28038832313259800,40.78644817085220,14.229885057471300,0.24459644322845400,14.229885057471300,0.2651589681155960,0
0.2428616602352010,43.05289838730240,10.436781609195400,0.14500683994528000,10.436781609195400,0.26296156977882500,0
0.4392557007261200,40.995005796801100,16.080459770114900,0.2902872777017780,16.080459770114900,0.24825491385938300,0
0.09538425054478600,38.440622051555300,18.804597701149400,0.3627906976744190,18.804597701149400,0.2858087223610440,0
0.20378564867392800,38.224790086585400,14.666666666666700,0.26703146374829,14.666666666666700,0.26725576783645200,0
0.4232606970587400,37.03061019240550,12.908045977011500,0.21751025991792100,12.908045977011500,0.22721338991674500,0
0.3946138482426730,40.78226346666750,13.149425287356300,0.21668946648426800,13.149425287356300,0.2484857754738070,0
0.2998703220122960,38.539450241245600,14.505747126436800,0.2495212038303690,14.505747126436800,0.22121593493371400,0
0.2523303277469740,39.16996187936590,12.586206896551700,0.2021887824897400,12.586206896551700,0.3028587926226260,0
0.2956040290458840,41.292003726407800,12.367816091954000,0.2002735978112180,12.367816091954000,0.2796719110093140,0
0.3618624803762900,40.4618810712851,11.471264367816100,0.17564979480164200,11.471264367816100,0.2395165885815640,0
0.14599106424526200,41.5445650539691,12.908045977011500,0.2114911080711350,12.908045977011500,0.2315219749007000,0
0.254018826717312,39.68338797018330,13.862068965517200,0.2352941176470590,13.862068965517200,0.2254972060322580,0
0.25695074267689600,39.427357261761300,12.839080459770100,0.20437756497948000,12.839080459770100,0.2839803597307330,0
0.17896498312372000,38.57021440461840,11.701149425287400,0.1838577291381670,11.701149425287400,0.20656745150504400,0
0.3048764138713060,39.26486447579780,18.241379310344800,0.3488372093023260,18.241379310344800,0.27537167907398900,0
